OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost,TotalAmount,PaymentMethod,OrderStatus,City,State,Country,SellerID
ORD0000121,2023-10-30,CUST-00683,James Williams,PROD-1765,GoPro HERO11 Black,Electronics,GoPro,1,557.76,0.0,39.04,0.0,596.8,Debit Card,Processing,Charlotte,NC,USA,SELL-497
ORD0000122,2020-05-20,CUST-04910,Elizabeth Davis,PROD-5255,Garmin Forerunner 245,Sports & Fitness,Garmin,1,303.58,172.67,10.8,22.25,163.96,Credit Card,Delivered,Fort Worth,TX,USA,SELL-462
ORD0000123,2020-05-31,CUST-12820,David Martinez,PROD-2391,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,1,30.43,0.0,2.51,24.18,57.12,Credit Card,Delivered,Dallas,TX,USA,SELL-176
ORD0000124,2022-04-10,CUST-13561,Mary Johnson,PROD-4238,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,1,76.52,0.0,0.0,0.0,76.52,PayPal,Delivered,Nashua,NH,USA,SELL-808
ORD0000125,2021-12-22,CUST-00159,Patricia Brown,PROD-8713,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,1,60.34,18.96,2.48,0.0,43.86,Credit Card,Delivered,Allentown,PA,USA,SELL-774
ORD0000126,2022-10-17,CUST-00264,Elizabeth Davis,PROD-9215,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,3,27.56,0.0,7.85,0.0,90.53,Credit Card,Delivered,Nashville,TN,USA,SELL-186
ORD0000127,2020-02-07,CUST-00237,David Martinez,PROD-9770,Exploding Kittens Card Game,Toys & Games,exploding kittens,1,19.4,0.0,1.72,11.24,32.36,Debit Card,Delivered,New York,NY,USA,SELL-925
ORD0000128,2022-01-18,CUST-02974,John Smith,PROD-9185,Atomic Habits,Books & Media,James Clear,1,16.63,5.88,0.95,8.99,20.69,Debit Card,Delivered,Rochester,NY,USA,SELL-210
ORD0000129,2022-03-31,CUST-14217,Elizabeth Davis,PROD-7589,Hanes Men's ComfortSoft T-Shirt 6-Pack,Clothing & Fashion,Hanes,3,25.11,0.0,5.27,0.0,80.6,Other,Delivered,Orlando,FL,USA,SELL-197
ORD0000130,2021-08-19,CUST-00592,Mary Johnson,PROD-6703,Brita Water Filter Pitcher,Home & Kitchen,Brita,2,19.79,0.0,2.37,35.79,77.74,PayPal,Delivered,Detroit,MI,USA,SELL-280
ORD0000131,2024-11-29,CUST-01685,Mary Johnson,PROD-1586,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,3,82.22,0.0,0.0,0.0,0.0,Credit Card,Cancelled,Portland,OR,USA,SELL-569
ORD0000132,2024-03-18,CUST-11672,David Martinez,PROD-1085,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,1,30.33,18.17,0.64,8.99,21.79,PayPal,Delivered,Richmond,VA,USA,SELL-203
ORD0000133,2023-11-29,CUST-09873,Mary Johnson,PROD-7027,Atomic Habits,Books & Media,James Clear,1,18.87,0.0,1.32,8.99,29.18,Credit Card,Delivered,Charlotte,NC,USA,SELL-349
ORD0000134,2022-08-05,CUST-12487,,PROD-8858,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,1,8.56,0.0,0.72,8.99,18.27,Credit Card,Delivered,Phoenix,AZ,USA,SELL-245
ORD0000135,2022-08-10,CUST-02748,Jennifer Jones,PROD-7090,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,1,180.32,0.0,0.0,0.0,180.32,Credit Card,Delivered,Manchester,NH,USA,SELL-427
ORD0000136,2022-05-06,CUST-00431,David Martinez,PROD-8606,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,1,215.71,0.0,19.95,28.67,264.33,Credit Card,Delivered,San Francisco,CA,USA,SELL-825
ORD0000137,2021-05-18,CUST-11786,Robert Miller,PROD-2125,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,2,69.39,0.0,13.18,0.0,151.96,Credit Card,Delivered,Unknown,TN,USA,SELL-830
ORD0000138,2022-04-05,CUST-00713,Patricia Brown,PROD-9377,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,6,181.13,155.49,76.83,0.0,1008.12,Credit Card,Delivered,Austin,TX,USA,SELL-745
ORD0000139,2021-04-03,CUST-00716,Patricia Brown,PROD-7740,Ring Video Doorbell,Electronics,Amazon,2,211.86,0.0,28.07,0.0,451.79,Debit Card,Delivered,Jersey City,NJ,USA,SELL-433
ORD0000140,2020-01-17,CUST-00228,Jennifer Jones,PROD-4632,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,1,33.11,6.45,2.2,11.24,40.1,Credit Card,Delivered,Fort Worth,TX,USA,SELL-575
ORD0000141,2024-03-21,CUST-00819,Linda Rodriguez,PROD-5856,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,4,13.36,0.0,5.48,0.0,58.92,Credit Card,Delivered,Chicago,IL,USA,SELL-325
ORD0000142,2023-12-28,CUST-00649,Elizabeth Davis,PROD-1138,Nest Learning Thermostat,Tools & Home Improvement,Google,2,266.77,0.0,50.69,0.0,584.23,PayPal,Processing,Tacoma,WA,USA,SELL-628
ORD0000143,2023-05-21,CUST-13471,Robert Miller,PROD-6225,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,1,21.01,12.75,0.0,7.99,16.25,Debit Card,Delivered,Manchester,NH,USA,SELL-264
ORD0000144,2024-06-19,CUST-10672,James Williams,PROD-8999,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,1,509.97,0.0,48.45,19.72,578.14,Debit Card,Delivered,Seattle,WA,USA,SELL-772
ORD0000145,2021-07-09,CUST-01637,John Smith,PROD-8110,Peloton Bike+,Sports & Fitness,Peloton,1,2591.82,0.0,171.71,12.99,2776.52,Other,Delivered,Newark,NJ,USA,SELL-514
ORD0000146,2021-12-09,CUST-00230,David Martinez,PROD-6226,Logitech C920x HD Pro Webcam,Office Products,Logitech,1,73.53,0.0,3.9,0.0,77.43,Credit Card,Delivered,Richmond,VA,USA,SELL-854
ORD0000147,2022-10-05,CUST-14398,Jennifer Jones,PROD-9098,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,1,8.37,0.0,0.63,5.99,14.99,Apple Pay,Delivered,Cincinnati,OH,USA,SELL-467
ORD0000148,2021-09-10,CUST-00004,Elizabeth Davis,PROD-2051,Hasbro Connect 4,Toys & Games,Hasbro,1,10.34,1.45,0.0,9.99,18.88,Debit Card,Delivered,Nashua,NH,USA,SELL-833
ORD0000149,2022-06-27,CUST-03871,James Williams,PROD-6910,Hanes Men's ComfortSoft T-Shirt 6-Pack,Clothing & Fashion,Hanes,1,25.31,9.67,1.29,5.99,22.92,Debit Card,Delivered,Houston,TX,USA,SELL-968
ORD0000150,2023-05-24,CUST-10506,David Martinez,PROD-8472,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,1,13.43,2.22,0.67,7.99,19.87,Apple Pay,Delivered,Detroit,MI,USA,SELL-768
ORD0000151,2020-05-21,CUST-00515,Mary Johnson,PROD-3828,Exploding Kittens Card Game,Toys & Games,EXPLODING KITTENS,1,20.01,0.0,0.0,9.99,30.0,Debit Card,Delivered,Manchester,NH,USA,SELL-435
ORD0000152,2024-12-11,CUST-00465,Patricia Brown,PROD-3172,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,1,36.36,0.0,2.41,28.55,67.32,Credit Card,Delivered,Newark,NJ,USA,SELL-731
ORD0000153,2020-06-12,CUST-10821,Elizabeth Davis,PROD-1458,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,1,199.09,76.12,8.61,0.0,131.58,Credit Card,Delivered,Charlotte,NC,USA,SELL-580
ORD0000154,2022-01-18,CUST-08236,Michael Garcia,PROD-4067,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,6,455.79,0.0,259.8,26.22,3020.76,Credit Card,Delivered,Tacoma,WA,USA,SELL-265
ORD0000155,2021-05-28,CUST-04018,Jennifer Jones,PROD-5365,Steelcase Series 1 Chair,Office Products,Steelcase,4,495.38,0.0,0.0,0.0,1981.52,Debit Card,Delivered,Manchester,NH,USA,SELL-285
ORD0000156,2022-07-25,CUST-01388,James Williams,PROD-1940,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,2,46.42,18.3,4.66,0.0,79.2,Credit Card,Delivered,Boston,MA,USA,SELL-317
ORD0000157,2020-10-27,CUST-00576,David Martinez,PROD-3437,iRobot Roomba j7+,Home & Kitchen,iRobot,3,765.84,244.77,135.99,27.63,2216.37,Credit Card,Delivered,Jersey City,NJ,USA,SELL-638
ORD0000158,2020-12-31,CUST-11209,Robert Miller,PROD-9494,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,1,69.07,0.0,4.14,0.0,73.21,Debit Card,Delivered,Grand Rapids,MI,USA,SELL-189
ORD0000159,2021-07-28,CUST-11266,Linda Rodriguez,PROD-6542,Laptop Stand Adjustable,Office Products,Nulaxy,1,31.11,0.0,1.87,11.24,44.22,Credit Card,Delivered,Reading,PA,USA,SELL-672
ORD0000160,2022-01-13,CUST-00309,Michael Garcia,PROD-7995,HP OfficeJet Pro 8025e,Office Products,HP,5,197.77,186.06,60.21,0.0,0.0,Credit Card,Cancelled,Unknown,OH,USA,SELL-601
ORD0000161,2022-10-17,CUST-00522,Patricia Brown,PROD-8813,Wyze Cam v3,Electronics,Wyze,3,39.34,41.79,6.4,0.0,82.63,Debit Card,Delivered,Scottsdale,AZ,USA,SELL-965
ORD0000162,2024-11-01,CUST-12212,John Smith,PROD-2406,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,1,21.83,6.36,0.93,5.99,22.39,BNPL,Delivered,Pittsburgh,PA,USA,SELL-190
ORD0000163,2020-11-29,CUST-00131,Michael Garcia,PROD-9449,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,1,23.88,4.37,1.17,7.49,28.17,Credit Card,Delivered,Philadelphia,PA,USA,SELL-380
ORD0000164,2021-12-20,CUST-13328,Michael Garcia,PROD-4873,Cards Against Humanity,Toys & Games,Cards Against Humanity,1,29.53,3.94,1.79,11.24,38.62,Other,Delivered,Jacksonville,FL,USA,SELL-302
ORD0000165,2020-02-24,CUST-00417,Linda Rodriguez,PROD-7961,Ticket to Ride Board Game,Toys & Games,Days of Wonder,1,45.86,7.81,2.28,0.0,40.33,Debit Card,Delivered,Detroit,MI,USA,SELL-345
ORD0000166,2021-07-09,CUST-14059,Patricia Brown,PROD-6796,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,1,15.32,5.31,0.63,11.24,21.88,Credit Card,Delivered,Boston,MA,USA,SELL-918
ORD0000167,2022-08-23,CUST-00269,Patricia Brown,PROD-1043,Laptop Stand Adjustable,Office Products,Nulaxy,1,32.16,0.0,3.3,7.99,43.45,Credit Card,Delivered,Aurora,IL,USA,SELL-562
ORD0000168,2022-07-20,CUST-00647,Mary Johnson,PROD-9304,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,2,26.0,16.29,2.95,0.0,38.66,Debit Card,Delivered,Fort Worth,TX,USA,SELL-340
ORD0000169,2023-12-10,CUST-00393,Michael Garcia,PROD-3051,Logitech MX Master 3S Mouse,Electronics,Logitech,2,109.03,0.0,16.35,0.0,234.41,Credit Card,Delivered,Cincinnati,OH,USA,SELL-786
ORD0000170,2022-09-01,CUST-00750,,PROD-3260,The Midnight Library,Books & Media,Matt Haig,4,16.21,7.98,4.69,0.0,61.55,Credit Card,Delivered,Houston,TX,USA,SELL-261
ORD0000171,2023-08-15,CUST-12421,Jennifer Jones,PROD-1197,August Wi-Fi Smart Lock,Tools & Home Improvement,August,1,248.85,0.0,15.55,0.0,0.0,Debit Card,Cancelled,Boston,MA,USA,SELL-421
ORD0000172,2023-03-17,CUST-00153,Jennifer Jones,PROD-4555,Epson EcoTank ET-2800,Office Products,Epson,1,268.75,39.96,23.45,0.0,252.24,Debit Card,Delivered,Naperville,IL,USA,SELL-638
ORD0000173,2023-08-19,CUST-00293,Linda Rodriguez,PROD-7324,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,1,494.79,0.0,39.58,16.87,551.24,BNPL,Delivered,Macon,GA,USA,SELL-430
ORD0000174,2020-11-29,CUST-04535,David Martinez,PROD-6278,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,1,17.36,11.5,0.31,11.24,17.41,PayPal,Delivered,Richmond,VA,USA,SELL-446
ORD0000175,2024-08-27,CUST-09901,Linda Rodriguez,PROD-7017,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,1,54.98,0.0,4.4,0.0,59.38,Credit Card,Delivered,Macon,GA,USA,SELL-233
ORD0000176,2021-05-07,CUST-00037,,PROD-2434,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,1,32.75,3.34,2.43,7.49,39.33,Credit Card,Delivered,Houston,TX,USA,SELL-340
ORD0000177,2024-11-08,CUST-00197,Patricia Brown,PROD-9873,HP OfficeJet Pro 8025e,Office Products,HP,2,225.29,292.17,9.5,0.0,167.91,PayPal,Delivered,Grand Rapids,MI,USA,SELL-885
ORD0000178,2021-08-11,CUST-00742,John Smith,PROD-7900,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,1,26.84,3.51,1.4,31.85,56.58,Credit Card,Delivered,Pittsburgh,PA,USA,SELL-903
ORD0000179,2021-07-24,CUST-10308,James Williams,PROD-5483,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,1,13.04,1.39,0.87,7.49,20.01,Other,Processing,Cincinnati,OH,USA,SELL-418
ORD0000180,2021-10-12,CUST-09216,John Smith,PROD-8435,Epson EcoTank ET-2800,Office Products,Epson,5,265.94,0.0,111.69,0.0,1441.39,PayPal,Delivered,Phoenix,AZ,USA,SELL-743
ORD0000181,2021-01-09,CUST-13092,Linda Rodriguez,PROD-3162,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,1,203.81,25.73,11.13,27.39,216.6,Other,Delivered,Worcester,MA,USA,SELL-257
ORD0000182,2022-11-15,CUST-10954,David Martinez,PROD-3716,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,1,218.33,34.13,16.35,0.0,200.55,Debit Card,Delivered,Unknown,NY,USA,SELL-331
ORD0000183,2024-11-25,CUST-00743,Patricia Brown,PROD-5677,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,1,21.59,4.29,1.08,7.99,26.37,Apple Pay,Delivered,Worcester,MA,USA,SELL-838
ORD0000184,2024-07-24,CUST-10429,Robert Miller,PROD-2864,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,1,31.75,0.0,2.38,8.99,43.12,PayPal,Delivered,Cincinnati,OH,USA,SELL-681
ORD0000185,2022-12-31,CUST-00077,Jennifer Jones,PROD-1586,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,2,112.11,44.8,14.8,0.0,194.22,Credit Card,Delivered,San Antonio,TX,USA,SELL-755
ORD0000186,2020-01-19,CUST-13289,Michael Garcia,PROD-7867,Gaiam Yoga Mat,Sports & Fitness,Gaiam,6,30.99,0.0,14.88,20.8,221.62,Credit Card,Delivered,Augusta,GA,USA,SELL-399
ORD0000187,2023-02-22,CUST-11780,Elizabeth Davis,PROD-7625,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,1,16.05,0.0,0.0,5.99,22.04,Apple Pay,Delivered,Portland,OR,USA,SELL-349
ORD0000188,2023-02-11,CUST-08559,,PROD-3649,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,3,85.75,174.83,7.83,0.0,90.25,Debit Card,Processing,Nashville,TN,USA,SELL-596
ORD0000189,2021-05-06,CUST-00206,John Smith,PROD-1676,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,1,32.58,0.0,2.74,7.49,42.81,Credit Card,Delivered,Tucson,AZ,USA,SELL-357
ORD0000190,2023-04-26,CUST-00171,John Smith,PROD-2464,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,1,212.84,0.0,21.82,24.5,259.16,Credit Card,Delivered,Chicago,IL,USA,SELL-277
ORD0000191,2021-03-19,CUST-00205,Elizabeth Davis,PROD-4166,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,1,53.03,0.0,4.71,0.0,57.74,Credit Card,Delivered,Rochester,NY,USA,SELL-607
ORD0000192,2023-08-16,CUST-01459,Elizabeth Davis,PROD-2795,August Wi-Fi Smart Lock,Tools & Home Improvement,August,1,256.98,66.71,12.61,0.0,202.88,Credit Card,Delivered,Unknown,NJ,USA,SELL-579
ORD0000193,2022-08-05,CUST-00846,John Smith,PROD-8278,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,1,12.96,0.0,1.04,7.99,21.99,Apple Pay,Delivered,Atlanta,GA,USA,SELL-421
ORD0000194,2020-03-02,CUST-05811,Elizabeth Davis,PROD-2446,Blue Yeti USB Microphone,Office Products,Blue,1,132.67,0.0,9.95,0.0,142.62,PayPal,Delivered,Akron,OH,USA,SELL-174
ORD0000195,2024-12-29,CUST-14020,John Smith,PROD-6701,iRobot Roomba j7+,Home & Kitchen,iRobot,1,943.42,365.95,40.42,12.26,630.15,Credit Card,Delivered,Orlando,FL,USA,SELL-783
ORD0000196,2024-11-25,CUST-12903,Jennifer Jones,PROD-4780,Project Hail Mary,Books & Media,Andy Weir,3,22.11,11.05,5.25,0.0,60.53,Apple Pay,Shipped,Memphis,TN,USA,SELL-998
ORD0000197,2021-08-16,CUST-14134,Robert Miller,PROD-9654,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,1,14.96,0.0,1.05,11.24,27.25,Debit Card,Delivered,Raleigh,NC,USA,SELL-620
ORD0000198,2022-05-30,CUST-03436,Patricia Brown,PROD-1859,Braun Series 7 Electric Razor,Health & Personal Care,Braun,2,161.94,0.0,22.67,0.0,346.55,Credit Card,Delivered,Miami,FL,USA,SELL-290
ORD0000199,2024-11-18,CUST-11725,Elizabeth Davis,PROD-4261,Where the Crawdads Sing,Books & Media,Delia Owens,3,13.42,0.0,2.52,0.0,42.78,PayPal,Delivered,Worcester,MA,USA,SELL-752
ORD0000200,2023-03-28,CUST-00466,Patricia Brown,PROD-6519,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,1,227.75,0.0,18.22,0.0,245.97,Credit Card,Delivered,Savannah,GA,USA,SELL-930
ORD0000201,2022-10-06,CUST-00361,David Martinez,PROD-6582,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,1,8.75,1.5,0.6,5.99,13.84,Credit Card,Delivered,Dallas,TX,USA,SELL-410
ORD0000202,2024-04-27,CUST-07487,Mary Johnson,PROD-1260,Wyze Cam v3,Electronics,Wyze,1,41.95,0.0,4.3,0.0,46.25,Google Pay,Delivered,Naperville,IL,USA,SELL-622
ORD0000203,2024-12-15,CUST-00279,Mary Johnson,PROD-3714,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,2,36.03,0.0,6.85,23.74,102.65,BNPL,Delivered,Seattle,WA,USA,SELL-407
ORD0000204,2022-10-08,CUST-05706,David Martinez,PROD-9697,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,1,78.92,0.0,5.52,0.0,84.44,Credit Card,Delivered,Raleigh,NC,USA,SELL-674
ORD0000205,2024-07-17,CUST-04335,David Martinez,PROD-7972,Post-it Super Sticky Notes,Office Products,3M,1,17.88,2.7,0.95,8.99,25.12,Credit Card,Processing,Boston,MA,USA,SELL-814
ORD0000206,2023-01-17,CUST-11645,Linda Rodriguez,PROD-7641,Kindle Paperwhite,Electronics,Amazon,2,156.96,0.0,27.86,0.0,341.78,Credit Card,Delivered,Rochester,NY,USA,SELL-260
ORD0000207,2022-07-20,CUST-00012,Michael Garcia,PROD-1880,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,1,19.34,0.0,1.28,7.99,28.61,Credit Card,Delivered,Newark,NJ,USA,SELL-162
ORD0000208,2021-12-02,CUST-00266,John Smith,PROD-3304,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,3,203.66,0.0,58.04,0.0,-669.02,Debit Card,Returned,Memphis,TN,USA,SELL-305
ORD0000209,2023-12-18,CUST-07862,Patricia Brown,PROD-9798,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,2,19.45,0.0,3.11,0.0,42.01,Debit Card,Delivered,Savannah,GA,USA,SELL-546
ORD0000210,2021-12-06,CUST-07455,Robert Miller,PROD-3589,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,1,197.74,0.0,16.31,20.6,234.65,Credit Card,Delivered,Austin,TX,USA,SELL-870
ORD0000211,2024-05-01,CUST-00211,Mary Johnson,PROD-3232,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,3,23.56,23.35,2.51,0.0,49.84,Credit Card,Delivered,Unknown,VA,USA,SELL-409
ORD0000212,2023-10-03,CUST-05487,David Martinez,PROD-9113,Ticket to Ride Board Game,Toys & Games,Days of Wonder,4,50.74,0.0,13.45,0.0,216.41,Other,Delivered,Newark,NJ,USA,SELL-507
ORD0000213,2021-09-10,CUST-00735,James Williams,PROD-5709,Laptop Stand Adjustable,Office Products,Nulaxy,2,30.8,34.0,2.45,9.99,40.04,Credit Card,Delivered,Buffalo,NY,USA,SELL-273
ORD0000214,2022-08-03,CUST-05210,Jennifer Jones,PROD-2053,Barbie Dreamhouse,Toys & Games,Mattel,1,215.7,0.0,19.95,0.0,235.65,Credit Card,Delivered,Los Angeles,CA,USA,SELL-683
ORD0000215,2024-08-29,CUST-03279,Robert Miller,PROD-5499,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,1,9.07,3.62,0.0,8.99,14.44,PayPal,Delivered,Nashua,NH,USA,SELL-202
ORD0000216,2021-07-16,CUST-00303,Robert Miller,PROD-7036,KitchenAid Artisan Series Mixer,Home & Kitchen,KITCHENAID,1,480.57,66.16,34.81,29.81,479.03,Credit Card,Processing,Phoenix,AZ,USA,SELL-214
ORD0000217,2020-09-12,CUST-05762,Linda Rodriguez,PROD-4808,Fitbit Charge 5,Electronics,Fitbit,2,146.08,32.4,21.82,0.0,281.58,Debit Card,Delivered,Scottsdale,AZ,USA,SELL-274
ORD0000218,2020-02-27,CUST-00114,David Martinez,PROD-6871,iRobot Roomba j7+,Home & Kitchen,iRobot,1,770.83,220.74,38.51,25.51,614.11,Credit Card,Delivered,Miami,FL,USA,SELL-185
ORD0000219,2024-12-02,CUST-05305,David Martinez,PROD-5049,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,1,77.53,0.0,4.65,0.0,82.18,Credit Card,Delivered,Detroit,MI,USA,SELL-391
ORD0000220,2020-12-02,CUST-00279,Patricia Brown,PROD-6497,Garmin Forerunner 245,Sports & Fitness,Garmin,1,311.27,79.01,13.94,29.75,275.95,Credit Card,Delivered,Grand Rapids,MI,USA,SELL-684
ORD0000221,2021-08-13,CUST-08745,Elizabeth Davis,PROD-4775,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,1,45.16,0.0,3.16,37.11,85.43,Credit Card,Delivered,Charlotte,NC,USA,SELL-421
ORD0000222,2023-09-11,CUST-00477,Mary Johnson,PROD-2342,iRobot Roomba j7+,Home & Kitchen,iRobot,1,884.26,174.7,42.57,17.68,769.81,PayPal,Delivered,Detroit,MI,USA,SELL-883
ORD0000223,2020-07-19,CUST-00620,Elizabeth Davis,PROD-8129,Brita Water Filter Pitcher,Home & Kitchen,Brita,1,19.66,3.08,1.04,43.29,60.91,Credit Card,Delivered,Boston,MA,USA,SELL-529
ORD0000224,2023-09-08,CUST-10986,Elizabeth Davis,PROD-7527,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,2,20.59,4.16,1.96,0.0,38.98,Debit Card,Delivered,Richmond,VA,USA,SELL-262
ORD0000225,2024-12-19,CUST-00041,Mary Johnson,PROD-7508,Becoming,Books & Media,Michelle Obama,1,23.01,0.0,2.36,8.99,34.36,Debit Card,Delivered,Naperville,IL,USA,SELL-980
ORD0000226,2022-10-07,CUST-00056,James Williams,PROD-2442,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,1,488.79,96.33,24.53,13.09,430.08,PayPal,Delivered,Worcester,MA,USA,SELL-470
ORD0000227,2022-12-30,CUST-00627,Patricia Brown,PROD-8748,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,2,65.92,22.24,8.77,0.0,118.37,Credit Card,Delivered,Augusta,GA,USA,SELL-722
ORD0000228,2024-08-01,CUST-00304,Michael Garcia,PROD-6609,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,2,14.59,0.0,2.7,7.99,39.87,Credit Card,Delivered,Sacramento,CA,USA,SELL-578
ORD0000229,2024-11-11,CUST-09584,Patricia Brown,PROD-6682,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,1,36.03,0.0,0.0,11.84,47.87,Credit Card,Delivered,Manchester,NH,USA,SELL-376
ORD0000230,2021-03-22,CUST-00336,Robert Miller,PROD-7014,Gaiam Yoga Mat,Sports & Fitness,Gaiam,2,31.08,8.98,0.0,32.09,85.27,Credit Card,Delivered,Salem,OR,USA,SELL-364
ORD0000231,2022-07-22,CUST-13438,Elizabeth Davis,PROD-7264,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,1,20.02,0.0,1.4,7.99,29.41,Credit Card,Delivered,Jacksonville,FL,USA,SELL-196
ORD0000232,2022-10-12,CUST-10645,Mary Johnson,PROD-6001,Samsung 980 Pro SSD 1TB,Electronics,Samsung,2,136.31,0.0,19.08,0.0,291.7,Credit Card,Delivered,Miami,FL,USA,SELL-280
ORD0000233,2022-01-11,CUST-00256,Jennifer Jones,PROD-7387,Calvin Klein Cotton Classics Boxer Briefs,Clothing & Fashion,Calvin Klein,1,44.68,11.81,2.05,7.99,42.91,Credit Card,Delivered,Worcester,MA,USA,SELL-978
ORD0000234,2021-11-14,CUST-00483,Jennifer Jones,PROD-2274,Steelcase Series 1 Chair,Office Products,Steelcase,1,507.83,85.6,22.38,0.0,444.61,Credit Card,Delivered,Richmond,VA,USA,SELL-685
ORD0000235,2023-09-20,CUST-10799,Jennifer Jones,PROD-8330,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,1,28.7,8.67,1.25,31.32,52.6,PayPal,Delivered,Boston,MA,USA,SELL-572
ORD0000236,2023-12-05,CUST-02229,Elizabeth Davis,PROD-7841,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,1,8.8,2.87,0.36,8.99,15.28,Debit Card,Delivered,Erie,PA,USA,SELL-864
ORD0000237,2022-09-10,CUST-13432,David Martinez,PROD-9691,August Wi-Fi Smart Lock,Tools & Home Improvement,August,1,249.0,0.0,22.1,0.0,271.1,Debit Card,Delivered,Buffalo,NY,USA,SELL-768
ORD0000238,2022-12-25,CUST-00306,Mary Johnson,PROD-2590,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,1,27.76,3.79,1.98,8.99,34.94,Debit Card,Delivered,Fort Worth,TX,USA,SELL-760
ORD0000239,2021-09-19,CUST-11073,Michael Garcia,PROD-4406,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,1,19.6,0.0,0.0,11.24,30.84,Credit Card,Delivered,Manchester,NH,USA,SELL-934
